2025,36,12.0,113,94305,4,0.2,1.0,0,1.0,0.0,0.0,0.0,0.0
2780,59,35.0,168,95521,4,4.1,2.0,0,1.0,0.0,0.0,1.0,0.0
2624,42,17.0,111,94304,3,3.0,1.0,0,1.0,1.0,1.0,0.0,1.0
2286,48,22.0,114,92007,1,2.4,3.0,0,1.0,0.0,0.0,1.0,0.0
1583,43,19.0,170,92037,4,4.25,1.0,318,1.0,0.0,1.0,1.0,1.0
4791,35,11.0,101,94143,3,3.8,3.0,150,1.0,0.0,0.0,1.0,0.0
897,50,24.0,161,95133,3,3.4,1.0,212,1.0,0.0,0.0,1.0,0.0
2833,45,21.0,133,92056,4,5.7,3.0,0,1.0,0.0,1.0,1.0,1.0
4409,64,40.0,181,93403,2,2.3,2.0,0,1.0,0.0,1.0,1.0,1.0
325,56,30.0,158,90089,4,6.1,1.0,0,1.0,0.0,0.0,0.0,0.0
4605,32,7.0,81,90601,2,3.4,2.0,0,1.0,0.0,0.0,0.0,1.0
3509,33,9.0,125,92182,1,4.3,3.0,0,1.0,0.0,0.0,1.0,0.0
4169,60,34.0,139,95020,4,0.4,1.0,0,1.0,0.0,0.0,1.0,0.0
1419,65,41.0,154,92008,2,4.6,2.0,0,1.0,1.0,1.0,1.0,1.0
2899,27,1.0,140,91711,1,5.9,2.0,175,1.0,1.0,1.0,1.0,0.0
737,61,35.0,152,91016,3,3.3,3.0,0,1.0,0.0,0.0,1.0,0.0
1177,29,3.0,103,90049,4,3.4,1.0,0,1.0,0.0,0.0,1.0,0.0
1245,33,8.0,130,94720,3,6.3,2.0,99,1.0,0.0,0.0,0.0,1.0
4329,64,38.0,143,95039,2,6.4,3.0,0,1.0,1.0,1.0,1.0,0.0
4310,34,8.0,188,94025,1,2.9,3.0,0,1.0,0.0,0.0,1.0,0.0
4860,34,8.0,165,91107,1,7.0,3.0,541,1.0,0.0,0.0,0.0,0.0
323,63,39.0,101,92007,1,3.9,1.0,0,1.0,1.0,1.0,1.0,0.0
79,54,30.0,133,93305,2,2.6,3.0,0,1.0,0.0,0.0,0.0,0.0
3662,29,4.0,120,94553,1,4.1,2.0,0,1.0,1.0,1.0,0.0,1.0
1913,42,16.0,191,94304,3,4.8,2.0,0,1.0,1.0,1.0,1.0,0.0
1732,43,19.0,125,92122,3,2.4,1.0,0,1.0,0.0,0.0,1.0,0.0
3984,39,13.0,93,93555,4,3.6,3.0,0,1.0,0.0,0.0,1.0,0.0
2277,29,3.0,172,92093,4,4.4,1.0,0,1.0,0.0,0.0,0.0,0.0
1675,37,11.0,139,95814,2,0.8,2.0,421,1.0,0.0,0.0,1.0,0.0
621,33,8.0,115,91129,4,2.9,2.0,0,1.0,0.0,0.0,1.0,0.0
3344,62,37.0,125,94801,1,1.0,3.0,0,1.0,0.0,0.0,1.0,0.0
2374,33,9.0,184,94304,2,4.8,2.0,0,1.0,0.0,0.0,0.0,0.0
1525,40,16.0,155,94002,4,0.1,3.0,0,1.0,0.0,1.0,1.0,1.0
152,26,0.0,132,92834,3,6.5,3.0,0,1.0,0.0,0.0,0.0,1.0
43,32,7.0,132,90019,4,1.1,2.0,412,1.0,0.0,0.0,1.0,0.0
1630,53,29.0,154,93407,4,7.4,3.0,0,1.0,0.0,0.0,0.0,0.0
782,56,32.0,158,94588,3,3.7,3.0,0,1.0,0.0,0.0,1.0,0.0
1617,48,23.0,84,94402,4,3.1,2.0,0,1.0,1.0,1.0,1.0,0.0
1936,34,9.0,191,94086,1,4.8,3.0,0,1.0,0.0,1.0,1.0,1.0
3944,61,36.0,188,91360,1,9.3,2.0,0,1.0,0.0,0.0,0.0,0.0
1051,53,27.0,145,90095,2,6.1,3.0,294,1.0,0.0,1.0,1.0,1.0
463,29,4.0,183,91423,3,8.3,3.0,0,1.0,0.0,0.0,1.0,0.0
175,42,17.0,168,95503,2,7.9,2.0,0,1.0,0.0,0.0,1.0,0.0
2195,34,9.0,123,94553,1,1.6,2.0,0,1.0,0.0,0.0,1.0,0.0
4168,48,24.0,144,94025,4,3.5,2.0,0,1.0,0.0,0.0,0.0,0.0
200,36,11.0,158,92152,1,5.1,3.0,0,1.0,0.0,1.0,1.0,1.0
1823,48,23.0,112,93014,1,5.1,2.0,86,1.0,1.0,1.0,1.0,0.0
2987,55,30.0,153,94305,2,2.8,2.0,0,1.0,1.0,1.0,1.0,0.0
2078,34,9.0,160,94108,4,8.0,3.0,0,1.0,0.0,0.0,0.0,1.0
1376,50,26.0,179,92612,1,2.9,3.0,0,1.0,0.0,0.0,0.0,1.0
1329,60,36.0,145,95616,4,6.9,1.0,380,1.0,0.0,0.0,0.0,1.0
3987,38,14.0,182,92152,3,2.6,3.0,0,1.0,0.0,1.0,1.0,1.0
4981,29,5.0,135,95762,3,5.3,1.0,0,1.0,0.0,1.0,1.0,1.0
3479,31,6.0,133,95747,1,1.5,3.0,0,1.0,0.0,0.0,0.0,0.0
3038,27,2.0,158,95060,3,0.4,2.0,0,1.0,0.0,1.0,1.0,0.0
2316,52,26.0,182,95818,2,1.4,2.0,0,1.0,0.0,0.0,1.0,0.0
2534,54,29.0,111,93023,1,1.1,2.0,0,1.0,0.0,0.0,1.0,0.0
349,40,15.0,173,95060,4,6.6,1.0,0,1.0,0.0,1.0,1.0,1.0
3085,26,0.0,129,90028,3,0.7,2.0,0,1.0,0.0,0.0,0.0,0.0
723,45,21.0,132,91103,3,1.2,2.0,0,1.0,0.0,1.0,1.0,1.0
1226,30,6.0,118,94534,2,2.8,2.0,0,1.0,0.0,0.0,0.0,0.0
4027,27,1.0,142,92038,3,5.5,1.0,0,1.0,0.0,0.0,0.0,0.0
4584,52,26.0,83,92521,1,3.1,1.0,0,1.0,0.0,0.0,1.0,0.0
2247,35,11.0,190,92093,3,3.1,2.0,266,1.0,0.0,0.0,0.0,0.0
1795,56,32.0,98,91355,3,3.9,3.0,0,1.0,0.0,0.0,0.0,0.0
4009,61,31.0,154,94555,3,7.5,3.0,351,1.0,0.0,1.0,1.0,1.0
2329,27,2.0,130,92182,3,4.4,1.0,192,1.0,0.0,0.0,1.0,0.0
1834,34,9.0,178,94303,1,0.8,3.0,0,1.0,0.0,0.0,0.0,0.0
1167,30,5.0,112,91711,4,5.0,2.0,0,1.0,0.0,0.0,0.0,1.0
2110,47,23.0,178,93014,1,6.5,3.0,0,1.0,0.0,0.0,0.0,0.0
1938,51,25.0,181,95051,1,3.3,3.0,589,1.0,1.0,1.0,1.0,0.0
1063,47,21.0,83,92220,1,3.8,1.0,97,1.0,0.0,0.0,0.0,0.0
4125,53,29.0,141,90064,2,0.2,3.0,0,1.0,0.0,0.0,0.0,0.0
2540,32,7.0,98,95929,1,4.2,1.0,171,1.0,1.0,1.0,0.0,0.0
2293,57,33.0,170,95051,2,2.1,2.0,0,1.0,0.0,0.0,0.0,0.0
4423,57,31.0,164,94607,2,3.8,3.0,422,1.0,0.0,1.0,1.0,1.0
4017,53,28.0,173,91614,4,2.7,1.0,427,1.0,0.0,0.0,1.0,0.0
3269,43,17.0,111,91423,4,5.4,3.0,0,1.0,0.0,0.0,1.0,0.0
2806,37,12.0,182,94523,3,5.8,3.0,0,1.0,0.0,0.0,1.0,0.0
1138,51,26.0,134,90230,4,4.5,3.0,0,1.0,1.0,1.0,1.0,0.0
1144,33,7.0,120,94022,1,3.2,3.0,0,1.0,0.0,0.0,1.0,0.0
4591,58,34.0,151,94022,3,0.6,2.0,0,1.0,0.0,0.0,0.0,0.0
3949,37,12.0,123,94304,4,3.1,2.0,253,1.0,0.0,1.0,1.0,1.0
2971,54,30.0,121,95039,2,1.1,3.0,0,1.0,1.0,0.0,0.0,0.0
4576,53,27.0,115,90095,2,0.5,3.0,0,1.0,0.0,0.0,0.0,0.0
3518,30,6.0,95,94234,1,3.9,3.0,146,1.0,0.0,0.0,0.0,1.0
2858,34,8.0,184,93106,3,7.5,1.0,0,1.0,0.0,0.0,0.0,0.0
4629,27,1.0,130,94801,3,2.9,2.0,0,1.0,0.0,0.0,0.0,0.0
1205,26,1.0,190,91604,4,1.3,2.0,197,1.0,0.0,0.0,1.0,0.0
2860,35,11.0,188,94596,1,0.9,3.0,282,1.0,0.0,0.0,1.0,0.0
3328,42,18.0,164,93407,1,1.3,3.0,0,1.0,1.0,1.0,1.0,1.0
4440,33,7.0,104,94542,2,3.6,3.0,0,1.0,0.0,0.0,0.0,1.0
3669,38,13.0,129,92037,4,0.3,3.0,75,1.0,0.0,0.0,1.0,0.0
3844,32,7.0,129,94720,4,5.2,2.0,0,1.0,0.0,0.0,0.0,1.0
188,46,21.0,159,94305,3,1.9,3.0,315,1.0,0.0,0.0,1.0,0.0
4813,29,4.0,184,92126,4,2.2,3.0,612,1.0,0.0,0.0,1.0,0.0
766,47,21.0,109,95822,4,1.8,1.0,0,1.0,0.0,0.0,0.0,0.0
3296,42,16.0,141,94960,3,4.0,2.0,0,1.0,0.0,0.0,0.0,0.0
3387,35,10.0,142,94061,4,0.8,3.0,0,1.0,0.0,0.0,0.0,0.0
729,45,20.0,114,94720,2,4.4,2.0,0,1.0,0.0,0.0,0.0,0.0
3490,36,12.0,154,91320,3,6.4,1.0,0,1.0,1.0,0.0,0.0,0.0
1374,60,35.0,135,92612,3,0.3,3.0,0,1.0,0.0,0.0,1.0,0.0
1008,44,19.0,99,95064,3,3.5,3.0,357,1.0,0.0,0.0,0.0,0.0
4866,50,24.0,133,90025,4,1.4,2.0,342,1.0,0.0,0.0,0.0,1.0
2857,36,10.0,172,94704,4,1.0,2.0,295,1.0,0.0,0.0,1.0,0.0
4346,26,1.0,184,94608,2,4.2,3.0,577,1.0,0.0,1.0,1.0,1.0
889,57,33.0,182,94114,2,3.3,3.0,372,1.0,0.0,0.0,0.0,0.0
1584,61,36.0,184,92028,4,2.3,2.0,342,1.0,0.0,1.0,1.0,1.0
2537,51,25.0,104,94949,1,4.2,2.0,0,1.0,0.0,0.0,1.0,0.0
3218,65,39.0,94,93022,4,4.1,1.0,120,1.0,0.0,1.0,1.0,1.0
4082,60,35.0,155,92521,1,1.5,3.0,0,1.0,0.0,0.0,0.0,1.0
4812,36,12.0,123,90502,2,3.0,3.0,0,1.0,0.0,0.0,0.0,0.0
2813,53,28.0,183,96008,3,8.2,3.0,467,1.0,0.0,1.0,1.0,1.0
2803,52,22.0,154,90650,1,5.0,3.0,0,1.0,1.0,1.0,1.0,0.0
1883,56,32.0,125,91330,3,0.6,1.0,342,1.0,0.0,1.0,1.0,1.0
2383,46,20.0,185,94131,4,7.5,2.0,428,1.0,0.0,0.0,0.0,1.0
19,46,21.0,193,91604,2,8.1,3.0,0,1.0,0.0,0.0,0.0,0.0
942,38,13.0,129,92093,4,4.4,1.0,140,1.0,0.0,0.0,0.0,0.0
2614,52,26.0,110,94501,2,5.4,3.0,204,1.0,1.0,1.0,1.0,0.0
3289,56,30.0,140,94122,4,0.5,1.0,292,1.0,0.0,0.0,0.0,0.0
651,47,22.0,122,90037,1,5.1,3.0,163,1.0,1.0,0.0,0.0,0.0
4566,33,8.0,120,92614,2,4.2,3.0,76,1.0,0.0,0.0,0.0,1.0
4928,43,19.0,121,94720,1,0.7,2.0,0,1.0,0.0,1.0,1.0,1.0
3865,62,32.0,142,95112,2,2.8,3.0,0,1.0,0.0,0.0,0.0,1.0
3729,28,3.0,118,91902,3,2.4,2.0,161,1.0,0.0,0.0,0.0,0.0
3040,34,9.0,141,95616,2,4.9,3.0,0,1.0,0.0,0.0,0.0,1.0
1604,36,6.0,138,92152,1,7.0,3.0,86,1.0,0.0,0.0,1.0,0.0
1142,32,7.0,143,91365,3,2.9,3.0,0,1.0,0.0,0.0,1.0,0.0
860,63,37.0,124,92182,3,5.0,2.0,170,1.0,0.0,0.0,0.0,0.0
4338,26,2.0,182,93010,2,3.2,2.0,0,1.0,0.0,0.0,0.0,0.0
464,48,22.0,149,94928,2,5.5,2.0,0,1.0,1.0,1.0,1.0,0.0
2015,49,19.0,169,95054,3,5.67,3.0,167,1.0,0.0,1.0,0.0,1.0
2754,54,27.0,195,93117,2,4.75,2.0,477,1.0,0.0,0.0,0.0,0.0
3468,63,37.0,149,90840,2,0.2,3.0,364,1.0,0.0,0.0,1.0,0.0
1479,65,39.0,160,94803,4,3.8,1.0,237,1.0,0.0,0.0,1.0,0.0
3703,50,25.0,160,93108,4,4.3,3.0,410,1.0,0.0,0.0,0.0,0.0
4164,54,28.0,108,94110,4,1.9,2.0,0,1.0,0.0,0.0,1.0,0.0
2338,43,16.0,201,95054,1,10.0,2.0,0,1.0,0.0,0.0,0.0,1.0
1785,54,29.0,119,91355,3,2.0,1.0,0,1.0,1.0,1.0,0.0,0.0
2360,36,12.0,123,95060,2,5.6,2.0,0,1.0,0.0,1.0,1.0,1.0
3001,40,14.0,164,94720,1,4.3,2.0,0,1.0,0.0,0.0,0.0,0.0
1593,56,31.0,192,90089,1,7.0,3.0,0,1.0,0.0,1.0,1.0,0.0
2545,58,34.0,90,95039,1,3.6,2.0,0,1.0,0.0,0.0,0.0,0.0
255,65,41.0,134,91942,3,3.9,3.0,121,1.0,0.0,0.0,1.0,0.0
1560,59,35.0,102,92677,4,3.0,2.0,115,1.0,0.0,0.0,1.0,0.0
655,54,29.0,129,93940,4,4.2,3.0,0,1.0,0.0,0.0,0.0,0.0
474,64,39.0,182,93955,1,1.2,2.0,547,1.0,0.0,0.0,1.0,0.0
2478,40,14.0,179,90025,1,2.6,3.0,0,1.0,0.0,0.0,1.0,0.0
2444,28,3.0,161,92646,4,1.7,3.0,422,1.0,0.0,1.0,1.0,1.0
3097,43,18.0,179,94108,3,1.2,1.0,0,1.0,1.0,1.0,1.0,0.0
322,44,20.0,101,92717,3,4.4,2.0,82,1.0,0.0,0.0,0.0,0.0
2262,30,3.0,150,94305,4,5.0,2.0,0,1.0,0.0,0.0,1.0,0.0
4378,33,8.0,145,92507,1,2.7,3.0,0,1.0,0.0,0.0,1.0,0.0
4824,46,21.0,115,95616,2,4.2,3.0,0,1.0,1.0,1.0,1.0,1.0
2957,62,38.0,195,91125,4,5.2,3.0,522,1.0,0.0,1.0,1.0,1.0
3320,60,35.0,153,95136,3,2.0,3.0,0,1.0,0.0,0.0,0.0,1.0
389,54,30.0,100,95814,4,3.4,3.0,0,1.0,0.0,0.0,0.0,0.0
1196,32,7.0,123,92407,2,2.9,2.0,0,1.0,0.0,0.0,1.0,0.0
3473,54,27.0,120,92672,4,3.0,2.0,431,1.0,0.0,0.0,1.0,0.0
3457,46,22.0,125,94536,2,4.7,3.0,0,1.0,0.0,0.0,1.0,0.0
3357,49,23.0,115,95051,3,4.6,3.0,0,1.0,0.0,0.0,0.0,0.0
1286,38,13.0,113,94720,4,1.7,2.0,0,1.0,0.0,0.0,0.0,1.0
1826,56,32.0,161,94720,1,5.8,3.0,0,1.0,1.0,0.0,0.0,0.0
4764,51,25.0,173,95051,1,0.5,2.0,0,1.0,0.0,0.0,1.0,0.0
2594,48,23.0,161,96003,4,7.9,3.0,310,1.0,0.0,0.0,0.0,0.0
2810,42,16.0,185,94705,3,2.2,2.0,0,1.0,1.0,1.0,1.0,1.0
1790,44,20.0,171,91330,4,0.7,1.0,567,1.0,0.0,1.0,1.0,1.0
4217,60,35.0,173,90059,3,3.1,3.0,0,1.0,0.0,0.0,1.0,0.0
76,31,7.0,135,94901,4,3.8,2.0,0,1.0,0.0,1.0,1.0,1.0
4021,58,32.0,191,93943,4,5.2,3.0,194,1.0,0.0,0.0,0.0,1.0
3993,47,22.0,95,93311,2,3.9,2.0,0,1.0,0.0,0.0,0.0,0.0
994,41,15.0,185,91775,1,3.6,2.0,0,1.0,0.0,0.0,0.0,0.0
3006,62,36.0,148,94111,3,7.0,2.0,0,1.0,0.0,0.0,1.0,0.0
4877,44,19.0,142,95054,1,1.5,3.0,0,1.0,0.0,0.0,0.0,0.0
4001,62,37.0,93,93003,3,3.0,3.0,0,1.0,0.0,1.0,1.0,1.0
3574,60,36.0,165,90095,3,5.6,1.0,0,1.0,0.0,0.0,0.0,1.0
1025,58,33.0,122,93711,4,0.2,2.0,0,1.0,0.0,1.0,1.0,0.0
1412,65,39.0,184,91302,1,5.4,3.0,176,1.0,0.0,1.0,1.0,1.0
2392,39,12.0,138,92697,1,4.67,2.0,0,1.0,0.0,0.0,1.0,0.0
1496,52,28.0,178,92647,3,5.4,3.0,147,1.0,0.0,0.0,1.0,0.0
2096,47,21.0,174,94025,4,3.2,3.0,0,1.0,0.0,0.0,0.0,0.0
788,45,15.0,202,91380,3,10.0,3.0,0,1.0,0.0,0.0,0.0,0.0
1580,29,5.0,122,94305,4,3.0,1.0,0,1.0,0.0,0.0,0.0,1.0
3369,45,18.0,163,94720,3,5.33,2.0,0,1.0,0.0,1.0,0.0,1.0
2216,28,3.0,193,94501,3,4.0,2.0,0,1.0,0.0,0.0,1.0,0.0
1519,43,17.0,64,95053,4,3.0,3.0,221,1.0,0.0,0.0,1.0,0.0
3948,32,8.0,119,94710,4,5.0,3.0,0,1.0,0.0,0.0,1.0,0.0
4309,44,20.0,132,94115,3,2.6,1.0,308,1.0,0.0,0.0,0.0,0.0
132,58,34.0,149,93720,4,7.2,2.0,0,1.0,0.0,1.0,1.0,1.0
900,30,3.0,172,91302,3,3.4,2.0,0,1.0,0.0,0.0,0.0,1.0
4260,52,26.0,158,94920,2,3.7,3.0,251,1.0,0.0,0.0,0.0,1.0
3758,45,21.0,142,91101,1,1.4,2.0,0,1.0,0.0,0.0,1.0,0.0
2665,54,29.0,154,95014,1,2.4,2.0,352,1.0,0.0,0.0,1.0,0.0
2022,46,20.0,103,91380,4,4.8,3.0,0,1.0,0.0,0.0,1.0,0.0
3785,30,6.0,115,94611,4,3.8,2.0,0,1.0,0.0,0.0,1.0,0.0
4148,59,35.0,180,96008,2,6.5,2.0,0,1.0,1.0,1.0,1.0,1.0
2145,33,6.0,168,94720,3,5.67,2.0,0,1.0,1.0,1.0,1.0,0.0
672,65,41.0,105,92612,1,3.0,2.0,282,1.0,1.0,1.0,1.0,0.0
2047,43,16.0,161,95134,3,8.0,2.0,0,1.0,0.0,1.0,1.0,1.0
633,57,32.0,165,94720,4,2.7,3.0,0,1.0,0.0,0.0,1.0,0.0
3151,47,22.0,124,90027,4,5.0,3.0,0,1.0,0.0,0.0,0.0,0.0
4963,46,20.0,122,90065,3,3.0,3.0,0,1.0,0.0,1.0,1.0,1.0
3340,27,1.0,141,95135,4,5.1,3.0,354,1.0,0.0,0.0,0.0,0.0
1590,57,32.0,124,90049,1,0.2,2.0,0,1.0,0.0,0.0,1.0,0.0
244,65,39.0,170,90095,3,7.9,3.0,99,1.0,0.0,1.0,1.0,0.0
2679,63,38.0,148,93023,2,4.3,3.0,0,1.0,0.0,0.0,1.0,0.0
928,65,40.0,95,95014,3,3.7,2.0,138,1.0,0.0,0.0,0.0,1.0
663,65,41.0,185,93561,3,2.0,2.0,0,1.0,0.0,0.0,0.0,0.0
1571,41,16.0,114,94705,4,3.5,1.0,0,1.0,0.0,0.0,0.0,1.0
318,40,16.0,119,91335,2,4.2,2.0,0,1.0,0.0,0.0,1.0,0.0
4191,40,16.0,89,95814,3,3.9,2.0,216,1.0,1.0,1.0,1.0,0.0
3297,63,37.0,132,94080,1,4.4,2.0,0,1.0,0.0,0.0,1.0,0.0
2362,36,12.0,109,94928,3,0.5,3.0,0,1.0,1.0,1.0,1.0,0.0
3748,26,0.0,83,91360,3,3.9,2.0,0,1.0,0.0,0.0,1.0,0.0
2773,55,31.0,130,92646,4,6.5,1.0,0,1.0,0.0,0.0,0.0,1.0
3319,46,20.0,105,90089,4,3.2,1.0,0,1.0,0.0,0.0,0.0,0.0
3272,52,27.0,93,90291,4,4.1,2.0,0,1.0,0.0,0.0,0.0,1.0
2491,52,28.0,168,90404,3,6.5,3.0,118,1.0,0.0,0.0,1.0,0.0
2952,26,2.0,132,94720,2,2.4,3.0,0,1.0,0.0,0.0,0.0,1.0
1338,26,0.0,179,92028,4,2.1,2.0,0,1.0,0.0,0.0,0.0,0.0
4942,28,4.0,112,90049,2,1.6,2.0,0,1.0,0.0,0.0,1.0,0.0
248,53,29.0,120,92626,4,2.7,2.0,111,1.0,1.0,1.0,1.0,0.0
4495,29,4.0,182,95354,1,3.7,3.0,0,1.0,0.0,0.0,1.0,0.0
4358,39,14.0,141,93302,4,6.3,1.0,0,1.0,1.0,1.0,1.0,1.0
2208,38,12.0,180,90245,1,2.8,3.0,158,1.0,0.0,0.0,1.0,0.0
773,54,28.0,165,92093,1,4.1,3.0,0,1.0,0.0,1.0,1.0,1.0
2386,43,17.0,125,94720,4,3.5,2.0,0,1.0,0.0,0.0,0.0,0.0
3822,35,9.0,188,92220,2,3.7,2.0,259,1.0,0.0,0.0,1.0,0.0
972,43,19.0,174,92028,3,1.7,3.0,231,1.0,0.0,1.0,1.0,1.0
54,50,26.0,190,90245,3,2.1,3.0,240,1.0,0.0,0.0,1.0,0.0
3142,57,31.0,131,90405,3,0.6,1.0,0,1.0,0.0,0.0,1.0,0.0
771,26,2.0,172,94551,2,6.9,2.0,0,1.0,0.0,0.0,1.0,0.0
3499,30,6.0,182,93561,4,0.8,3.0,94,1.0,0.0,0.0,1.0,0.0
1871,63,37.0,110,95032,1,4.1,3.0,0,1.0,0.0,0.0,0.0,0.0
3572,42,18.0,153,93955,3,5.6,1.0,416,1.0,0.0,0.0,0.0,0.0
3007,62,37.0,169,95014,3,5.0,2.0,184,1.0,0.0,1.0,1.0,1.0
2006,47,23.0,170,90254,2,6.5,2.0,0,1.0,0.0,1.0,1.0,1.0
955,37,12.0,169,91107,2,5.2,3.0,249,1.0,0.0,0.0,1.0,0.0
1085,60,35.0,191,93407,4,5.6,3.0,0,1.0,0.0,0.0,0.0,0.0
1825,49,23.0,194,94022,4,8.3,2.0,0,1.0,0.0,0.0,0.0,1.0
2088,51,27.0,188,94305,2,6.9,2.0,343,1.0,0.0,0.0,1.0,0.0
2842,37,11.0,190,94305,4,7.3,2.0,565,1.0,0.0,1.0,1.0,0.0
1078,29,3.0,175,90095,3,3.3,3.0,329,1.0,0.0,0.0,1.0,0.0
324,59,34.0,99,90034,1,4.4,1.0,0,1.0,0.0,0.0,0.0,0.0
3777,27,3.0,135,93108,3,2.7,3.0,449,1.0,0.0,0.0,0.0,1.0
476,43,19.0,152,92008,3,6.1,2.0,0,1.0,0.0,0.0,0.0,0.0
3034,43,19.0,130,90630,2,4.7,3.0,221,1.0,0.0,0.0,0.0,1.0
383,65,41.0,133,94904,4,2.0,1.0,0,1.0,0.0,0.0,0.0,1.0
941,61,36.0,193,94303,1,4.7,3.0,203,1.0,0.0,0.0,1.0,0.0
3155,27,1.0,99,94305,1,3.0,3.0,149,1.0,0.0,0.0,0.0,1.0
3384,46,22.0,135,95135,3,4.1,1.0,213,1.0,0.0,0.0,1.0,0.0
835,36,12.0,150,95138,4,5.4,1.0,0,1.0,1.0,1.0,1.0,0.0
1660,33,7.0,139,95828,1,4.0,3.0,106,1.0,0.0,1.0,1.0,1.0
2062,63,38.0,159,93950,4,4.9,2.0,111,1.0,0.0,0.0,0.0,0.0
2839,30,6.0,181,94542,3,4.1,2.0,0,1.0,0.0,1.0,1.0,1.0
2269,27,3.0,105,94304,1,3.0,2.0,0,1.0,1.0,0.0,0.0,0.0
806,55,29.0,132,95758,3,5.9,2.0,307,1.0,0.0,0.0,0.0,0.0
4355,40,16.0,140,93940,3,5.6,1.0,0,1.0,0.0,0.0,0.0,0.0
4094,49,24.0,138,93111,2,2.2,2.0,0,1.0,0.0,0.0,1.0,0.0
91,55,30.0,118,90277,4,5.6,2.0,0,1.0,0.0,0.0,1.0,0.0
4166,63,38.0,135,91768,2,3.8,3.0,183,1.0,0.0,0.0,0.0,0.0
4884,38,13.0,129,92646,3,4.1,3.0,0,1.0,0.0,1.0,1.0,1.0
366,57,32.0,174,90089,1,6.8,2.0,466,1.0,0.0,0.0,1.0,0.0
1023,27,3.0,118,95605,1,3.3,2.0,0,1.0,0.0,0.0,1.0,0.0
30,38,13.0,119,94104,1,3.3,2.0,0,1.0,0.0,1.0,1.0,1.0
3564,53,27.0,139,94998,1,0.9,3.0,0,1.0,0.0,0.0,0.0,0.0
1274,60,35.0,130,95741,3,6.3,3.0,437,1.0,0.0,1.0,1.0,1.0
1408,63,39.0,101,94306,2,3.9,3.0,294,1.0,0.0,0.0,1.0,0.0
1680,57,31.0,114,94590,4,5.2,1.0,0,1.0,1.0,1.0,1.0,0.0
4293,63,37.0,191,94131,2,4.3,3.0,205,1.0,0.0,0.0,0.0,0.0
4626,45,21.0,102,92037,4,4.7,2.0,81,1.0,0.0,0.0,0.0,0.0
2969,44,18.0,162,90840,4,1.3,1.0,301,1.0,0.0,0.0,0.0,0.0
2886,57,31.0,113,91711,4,0.6,3.0,327,1.0,0.0,0.0,1.0,0.0
4426,26,0.0,164,95973,2,4.0,3.0,301,1.0,0.0,0.0,1.0,0.0
252,54,28.0,170,92182,2,6.2,2.0,325,1.0,0.0,0.0,1.0,0.0
1794,35,9.0,113,94596,3,0.8,3.0,0,1.0,0.0,0.0,1.0,0.0
1165,41,17.0,94,90071,3,3.8,2.0,327,1.0,1.0,1.0,1.0,0.0
